loại nhà đất,địa chỉ,giá,diện tích,giá/m2,mặt tiền,phòng ngủ,pháp lý,tọa độ x,tọa độ y,số tầng
0,7,4900.0,76.0,64.47,,2.0,2.0,10705183614.210363,106703959585.45493,
4,23,14000.0,95.0,147.37,4.27,7.0,1.0,10789183287.3162,106625140400.202,6.0
7,0,2860.0,55.0,52.0,,,,10718383429.5085,106581586775.098,
0,13,6400.0,78.0,82.05,,3.0,2.0,10786594993.3816,106732610807.374,
0,0,4650.0,98.0,47.45,,3.0,1.0,10723981651.40032,106664129560.64156,
0,19,2500.0,50.0,50.0,,1.0,1.0,10734042218.9255,106656365334.617,
7,4,3900.0,453.0,8.61,7.0,,1.0,11029423376.2749,106516394535.401,
0,18,6000.0,99.0,60.61,,2.0,1.0,10738623619.0796,106700599670.41,
0,21,2690.0,51.0,52.74,,1.0,2.0,10844308423.0352,106762978755.852,
3,20,9740.0,136.0,71.62,5.0,4.0,1.0,10809339856.0724,106820739774.777,4.0
7,21,12000.0,160.0,75.0,,,,10797828712.9691,106803924292.653,
0,13,6450.0,70.0,92.14,,2.0,1.0,10801197875.6073,106737769795.019,
2,12,6190.0,95.0,65.16,5.0,6.0,1.0,10859569626.234,106706010574.492,4.0
0,10,5200.0,70.0,74.29,,2.0,,10767835052.691912,106660141101.10078,
0,7,2700.0,48.0,56.25,,2.0,2.0,10722743243.4247,106702672863.123,
2,9,16500.0,55.3,298.37,2.0,3.0,1.0,10789932800.0,106696140900.0,2.0
2,20,40000.0,370.0,108.11,5.0,34.0,1.0,10829002366.7475,106790640219.792,5.0
0,0,2400.0,84.0,28.57,,2.0,,10706540491.875706,106599457336.76724,
0,0,4120.0,71.0,58.03,,2.0,1.0,10725183198.864971,106665187574.81058,
0,0,3150.0,58.0,54.31,,2.0,1.0,10724748698.228638,106664302209.90147,
0,0,3950.0,78.0,50.64,,2.0,1.0,10725367096.673227,106664059805.15904,
0,18,12450.0,137.0,90.88,,2.0,2.0,10735688324.1834,106730400418.847,
3,8,35900.0,131.0,274.05,8.2,,1.0,10798698882.7436,106687623591.516,4.0
4,20,55000.0,500.0,110.0,,,1.0,10842155292.1235,106820080157.206,
0,18,1800.0,70.0,25.71,,2.0,,10699570158.5146,106730766383.349,
0,20,5440.0,80.0,68.0,,2.0,2.0,10826996194.0021,106819603976.048,
2,13,15270.0,109.0,140.09,6.7,4.0,1.0,10790205080.8142,106734432114.745,2.0
2,11,19000.0,91.5,207.65,5.0,8.0,1.0,10757269913.0607,106638541427.062,5.0
0,8,7500.0,115.0,65.22,,2.0,1.0,10808181273.605877,106673152554.7693,
2,19,8980.0,54.6,164.47,3.5,8.0,1.0,10744632630.8738,106683915290.145,5.0
0,13,10500.0,80.0,131.25,,2.0,2.0,10794807346.981298,106753633459.337,
0,13,70000.0,223.0,313.9,,5.0,2.0,10794714777.5443,106753536618.717,
2,19,9800.0,65.0,150.72,4.0,5.0,1.0,10737966466.799658,106671905815.60136,3.0
3,18,101000.0,368.0,274.46,20.0,3.0,1.0,10724848434.423191,106713691874.88516,2.0
7,7,6100.0,90.0,67.78,5.0,,,10678333420.91,106703277934.118,
4,9,43000.0,74.0,581.08,4.0,,1.0,10767232211.9094,106700203987.047,4.0
2,22,26000.0,217.8,119.38,6.6,,1.0,10787280393.9554,106651465097.225,4.0
0,13,18500.0,142.0,130.28,,3.0,1.0,10801815104.7657,106748959131.205,
2,23,4900.0,37.0,132.43,5.0,1.0,1.0,10784287962.9196,106642230215.198,1.0
7,0,120000.0,12.253,9.79,42.0,,1.0,10717203190.6386,106573098051.152,
4,1,13000.0,100.0,130.0,8.0,,1.0,10747957621.2567,106608593584.093,
4,5,16000.0,151.0,105.96,17.0,3.0,1.0,10848448912.7382,106667840258.258,
7,6,3800.0,172.4,22.04,27.0,,1.0,10874901982.004,106574014433.998,
0,7,4800.0,65.0,73.85,,2.0,1.0,10704695253.769588,106713181296.86238,
0,23,3700.0,58.0,63.79,,2.0,1.0,10782376927.1142,106636984792.1,
0,13,17600.0,102.0,172.55,,3.0,,10779526232.502447,106715413203.70914,
0,21,6120.0,109.0,56.18,,3.0,2.0,10886871419.06501,106771023875.3107,
2,6,32500.0,2.385,13.63,,,1.0,10910866502.4112,106669389447.734,
3,5,37900.0,176.0,215.34,8.0,4.0,1.0,10831660287.3746,106682513880.172,5.0
0,9,33000.0,78.22,421.89,,2.0,,10777920582.9045,106707053058.1163,
2,8,16000.0,75.0,213.33,4.5,14.0,1.0,10803710003.3403,106685226192.789,
7,21,6600.0,60.0,110.0,,,1.0,10833107102.5923,106732441543.179,
0,20,5690.0,80.0,71.15,,2.0,2.0,10843434804.193949,106843660812.66084,
0,18,39000.0,304.1,128.25,,4.0,,10735428150.209074,106730494820.84328,
3,20,81000.0,432.0,187.5,15.0,,1.0,10840830813.965729,106839680460.6641,3.0
7,20,3250.0,60.0,54.17,4.0,,1.0,10784825297.806,106800403425.806,
2,7,5250.0,45.0,116.67,4.0,4.0,1.0,10692578367.8879,106740748047.426,3.0
3,7,8350.0,62.0,134.68,4.5,4.0,1.0,10684963872.63424,106746794182.441,4.0
2,22,22500.0,93.2,241.42,4.0,9.0,1.0,10808117515.0683,106666695258.106,4.0
0,20,2350.0,58.0,40.52,,2.0,2.0,10829182633.2813,106773543418.77,
4,13,13000.0,86.0,151.16,5.0,5.0,1.0,10763439258.8411,106759525256.92,4.0
0,18,2800.0,70.0,40.0,,2.0,2.0,10709248887.007502,106729244675.978,
2,22,21000.0,96.18,218.34,,,,10810182683.7319,106670779155.388,
0,0,4300.0,76.0,56.58,,2.0,2.0,10733683426.3813,106689642938.195,
4,18,12800.0,63.0,203.18,2.0,2.0,1.0,10747573198.8314,106705974779.317,2.0
2,2,30000.0,165.0,181.82,6.0,14.0,1.0,10795884203.4712,106707136459.642,4.0
5,12,14000.0,100.0,140.0,4.0,,1.0,10844656034.453444,106619598319.6112,4.0
0,1,3750.0,79.0,47.47,,2.0,1.0,10722150872.590458,106611731121.74648,
0,13,26000.0,148.0,175.68,,3.0,2.0,10769835966.2673,106716209034.113,
4,1,11000.0,112.6,97.69,6.0,3.0,1.0,10817380921.021,106588262568.701,3.0
7,21,8300.0,130.0,63.85,4.5,,1.0,10845612202.5142,106718199112.12,
0,18,4050.0,72.0,56.25,,2.0,1.0,10735066115.6963,106726029875.193,
2,2,17500.0,101.7,172.08,3.0,5.0,,10790302159.9292,106707674952.845,3.0
4,21,17900.0,178.0,100.56,10.9,3.0,1.0,10845815761.8394,106780202075.935,3.0
4,21,12500.0,162.8,76.78,4.8,6.0,1.0,10851954246.8833,106784520126.2,3.0
2,21,6300.0,52.0,121.15,4.2,2.0,1.0,10857847459.1946,106741514087.916,4.0
4,21,8900.0,106.0,83.96,5.0,1.0,1.0,10841511052.0985,106775786554.696,1.0
3,21,37000.0,415.0,89.16,8.0,4.0,1.0,10855101317.8025,106753168931.542,2.0
7,21,8300.0,72.0,115.28,4.0,,1.0,10845389762.6382,106794216458.423,
7,21,8000.0,90.0,88.89,4.0,,1.0,10857928961.7065,106741271008.413,
2,21,8400.0,82.0,102.44,5.0,4.0,1.0,10824888026.2809,106770487066.002,4.0
2,21,8500.0,71.0,119.72,6.0,2.0,1.0,10839137750.2494,106778125254.142,2.0
2,21,9000.0,65.0,138.46,5.0,3.0,1.0,10854929091.2324,106753196953.997,3.0
7,21,6700.0,57.0,117.54,4.0,,1.0,10836149821.3711,106797264120.504,
4,21,13600.0,86.0,158.14,4.0,3.0,1.0,10843633814.5929,106768760657.138,3.0
4,21,21000.0,218.0,96.33,9.0,7.0,1.0,10835329367.8249,106790340075.105,3.0
4,21,20000.0,113.0,176.99,5.0,13.0,1.0,10848869986.143002,106793009096.666,4.0
2,20,8500.0,75.0,113.33,5.0,2.0,1.0,10842140532.5693,106772921035.697,2.0
3,13,90000.0,380.0,236.84,18.0,5.0,1.0,10778081821.0182,106747272977.313,4.0
0,9,28000.0,145.0,193.1,,4.0,2.0,10788800239.563002,106699012756.348,
0,13,5000.0,56.0,89.29,,2.0,,10788223209.3023,106751422039.828,
0,9,23500.0,97.0,242.27,,3.0,1.0,10789212469.722786,106699334821.17366,
0,12,2550.0,58.0,43.97,,2.0,,10865263938.9038,106665466308.594,
7,4,9000.0,451.0,19.96,12.0,,1.0,10961472760.1042,106472746445.989,
0,18,4900.0,76.0,64.47,,2.0,1.0,10737785828.8557,106700397909.16,
0,18,9900.0,147.0,67.35,,3.0,1.0,10738734479.20079,106700549821.50624,
0,18,8000.0,118.0,67.8,,3.0,1.0,10738746634.40569,106700558348.1384,
3,20,55000.0,500.0,110.0,16.0,5.0,1.0,10806339272.753582,106778555450.58768,3.0
4,0,16040.0,150.0,106.91,20.0,2.0,1.0,10711957050.991,106655797474.086,1.0
3,0,19630.0,126.0,155.79,4.0,,2.0,10725209732.087387,106663618585.7308,4.0
4,23,33000.0,300.0,110.0,12.0,,1.0,10789074519.6957,106625380219.631,
0,13,10000.0,238.0,42.02,,3.0,2.0,10787777994.7694,106762377678.005,
0,13,14800.0,71.0,208.45,,2.0,2.0,10778500643.2301,106715602860.485,
0,0,1800.0,72.0,25.0,,2.0,1.0,10709620496.0918,106642211366.479,
2,21,1180.0,20.25,58.27,,,,10882561612.5824,106772464563.669,
0,1,2800.0,56.0,50.0,,2.0,1.0,10722335556.586054,106611240304.41763,
4,12,9500.0,130.0,73.08,5.0,4.0,1.0,10875921183.8268,106678677892.707,3.0
3,13,58000.0,239.94,241.73,13.0,,1.0,10778650094.9088,106754454815.941,4.0
6,20,16000.0,200.0,80.0,10.0,,1.0,10806386126.344805,106782530054.24709,
6,13,34320.0,220.0,156.0,10.0,,1.0,10768870707.841362,106756250414.71104,
0,18,7200.0,99.0,72.73,,2.0,1.0,10738598099.170124,106700625066.0262,
7,21,21600.0,675.0,32.0,675.0,,1.0,10802588370.933,106858811066.774,
7,20,24500.0,561.6,43.62,15.0,,1.0,10816046074.0894,106807333185.848,
2,10,3550.0,16.0,221.88,2.6,2.0,1.0,10772780621.9725,106679074967.288,4.0
3,20,200000.0,570.0,350.88,3.0,4.0,,10841525299.5648,106851449225.75,3.0
0,0,5300.0,86.0,61.63,,2.0,1.0,10724759136.717491,106664147128.61072,
4,5,11300.0,52.0,217.31,5.0,9.0,1.0,10818279134.0353,106692274386.242,5.0
0,13,20300.0,102.0,199.02,,3.0,1.0,10779264017.1609,106716253763.209,
0,15,6000.0,69.0,86.96,,2.0,,10757175445.5566,106693916320.801,
0,20,4100.0,99.9,41.04,,3.0,1.0,10801052403.9088,106822531663.643,
2,21,7300.0,105.0,69.52,4.0,4.0,1.0,10845876356.7864,106779850525.965,2.0
6,20,25000.0,250.0,100.0,10.0,,1.0,10817215141.8815,106774785853.689,
2,22,66000.0,266.0,248.12,4.0,5.0,1.0,10797927520.7657,106671229719.142,4.0
4,23,22000.0,120.0,183.33,6.0,2.0,1.0,10792807892.5506,106632138451.503,2.0
6,13,21500.0,107.5,200.0,,,1.0,10770061868.6797,106767364647.037,
0,13,27000.0,144.0,187.5,,3.0,1.0,10779598100.6334,106715383099.926,
3,21,48000.0,617.0,77.8,24.0,4.0,1.0,10824683304.2012,106717398548.749,2.0
0,18,6050.0,49.0,123.47,,1.0,2.0,10724843114.343662,106724902958.5164,
0,18,8550.0,81.0,105.56,,2.0,2.0,10724746561.780306,106728771983.71326,
3,13,35000.0,160.0,218.75,3.0,5.0,1.0,10783132553.1006,106747535705.566,3.0
0,18,8350.0,96.0,86.98,,2.0,1.0,10732479016.482471,106716140180.16364,
7,1,4890.0,100.0,48.9,5.0,,1.0,10752001632.265,106576788768.75,
2,21,9200.0,70.0,131.43,4.0,4.0,1.0,10839615920.425,106713614866.403,4.0
2,8,9400.0,50.0,187.98,4.0,4.0,1.0,10792590187.2143,106668426241.051,4.0
0,13,10500.0,76.0,138.16,,2.0,2.0,10794716096.7524,106753711573.017,
0,13,4930.0,49.8,99.0,,1.0,2.0,10792450069.4418,106765559330.63208,
2,0,2990.0,56.0,53.39,4.0,3.0,1.0,10787450767.5819,106575274734.723,2.0
3,13,23660.0,102.0,232.0,3.0,5.0,1.0,10777142858.3184,106788415905.419,3.0
0,13,14000.0,94.0,148.94,,2.0,1.0,10782262829.806002,106719007339.01402,
3,21,23500.0,102.0,230.39,4.0,4.0,1.0,10844136697.6296,106717856556.548,4.0
2,0,1520.0,197.0,7.72,12.0,12.0,1.0,10663378506.4099,106598032046.145,
0,13,9300.0,64.0,145.31,,1.0,1.0,10783233951.42842,106718935716.23866,
0,9,8000.0,47.0,170.21,,1.0,1.0,10784106254.5776,106703651428.223,
5,12,14500.0,100.0,145.0,5.0,9.0,1.0,10839405413.4573,106624410288.925,5.0
0,0,2890.0,60.0,48.17,,2.0,1.0,10721253278.721226,106687852767.3163,
0,13,5100.0,95.0,53.68,,3.0,1.0,10785658125.6639,106748120924.456,
3,13,21500.0,100.0,215.0,4.0,4.0,2.0,10795640379.0469,106775479638.876,4.0
0,7,4800.0,132.0,36.36,,4.0,1.0,10717243984.1823,106704989537.71,
4,9,95000.0,150.1,632.91,5.5,,1.0,10762272121.6985,106690373941.829,
0,13,10550.0,88.0,119.89,,2.0,2.0,10770636319.2494,106714913549.04,
0,22,3300.0,90.0,36.67,,2.0,2.0,10824898678.13,106630104244.866,
3,0,7090.0,85.0,83.41,3.0,4.0,2.0,10769881699.9641,106553236709.337,3.0
4,2,170000.0,820.0,207.32,1.0,,,10805714956.8507,106711415001.593,1.0
3,18,17500.0,76.5,228.76,4.0,4.0,1.0,10741254149.9239,106698639483.204,4.0
0,13,3900.0,80.0,48.75,,3.0,2.0,10774727432.954988,106762140529.85666,
4,21,9400.0,72.8,129.12,5.2,4.0,1.0,10777764058.9929,106771384950.408,3.0
0,19,2650.0,73.0,36.3,,2.0,,10729761264.116106,106623916807.27728,
2,19,1650.0,11.0,150.0,2.0,,1.0,10745204333.6768,106670817105.281,2.0
0,0,4000.0,60.0,66.67,,2.0,2.0,10723995280.58727,106664293891.3496,
2,17,2490.0,25.0,99.6,,,1.0,10743293344.5213,106637149948.084,
0,13,31900.0,77.0,414.29,,2.0,2.0,10777067906.2224,106713029420.917,
0,18,7730.0,79.0,97.85,,2.0,2.0,10724231443.121193,106728581735.499,
4,22,88000.0,203.15,433.18,8.6,,1.0,10802723875.4142,106641347062.522,8.0
2,23,5000.0,60.0,83.33,4.0,,1.0,10793385449.2273,106624729463.004,
0,2,8800.0,74.0,118.92,,,,10795428224.8171,106720721904.824,
4,2,57000.0,520.0,109.62,12.0,,,10815154640.3678,106708111867.227,5.0
0,2,22500.0,155.0,145.16,,4.0,1.0,10794626268.3298,106721075324.376,
7,4,2600.0,183.0,14.21,,,1.0,10935052255.3128,106555016606.926,
7,3,2500.0,100.0,25.0,,,1.0,10412615908.3566,106962997509.912,
2,23,2550.0,71.0,35.92,3.0,4.0,1.0,10793066692.4019,106619236827.88,3.0
4,22,15500.0,49.6,312.5,4.0,4.0,1.0,10780864932.5287,106650090871.669,6.0
4,2,48000.0,368.0,130.44,8.0,,,10806857732.6324,106719081716.865,1.0
2,5,15700.0,136.0,115.44,4.0,15.0,1.0,10845544434.4577,106656732671.336,4.0
7,6,3500.0,100.0,35.0,5.0,,1.0,10896311842.8376,106594295529.863,
0,23,5600.0,104.0,53.85,,3.0,2.0,21026555855.2548,105841941532.65,
0,13,6340.0,47.0,135.0,,1.0,2.0,10804199007.462,106776305231.963,
0,18,5300.0,81.0,65.43,,3.0,1.0,10729603692.266068,106705903871.9727,
2,2,4200.0,28.0,150.0,,,1.0,10808155539.5801,106687729622.107,
2,5,10000.0,100.0,100.0,6.0,2.0,1.0,10819740699.3676,106674881792.918,2.0
2,22,21000.0,116.0,181.03,9.0,5.0,,10810893028.9942,106666159728.26,3.0
0,18,14200.0,112.0,126.79,,3.0,2.0,10731582662.87922,106715732646.16405,
7,21,6100.0,73.0,83.56,4.0,,1.0,10832348594.4056,106730764025.915,
4,22,28000.0,153.0,183.01,9.0,,1.0,10801289302.2985,106656160982.269,6.0
0,13,8300.0,85.0,97.65,,2.0,1.0,10776915726.5405,106756316423.322,
0,18,4500.0,73.0,61.64,,2.0,2.0,10728255725.865702,106701293891.851,
4,14,140000.0,200.0,700.0,8.0,,,10772663525.5189,106686937469.508,10.0
0,21,1800.0,52.0,34.62,,2.0,2.0,10845973613.3496,106717839209.096,
0,18,4000.0,73.0,54.8,,2.0,2.0,10728255725.865702,106701293891.851,
2,21,6600.0,80.0,82.5,8.0,4.0,1.0,10845837597.8091,106795951974.33,
0,13,17000.0,70.0,242.86,,2.0,,10773544672.26741,106716558099.18498,
0,2,7500.0,55.0,136.36,,1.0,2.0,10799574087.340546,106720451904.92824,
2,21,2700.0,23.6,114.41,,2.0,1.0,10857401975.5204,106741442370.082,
2,22,8900.0,65.0,136.92,5.2,,1.0,10795785036.1528,106641246944.664,3.0
4,9,210000.0,481.7,435.96,12.5,,,10786647987.627998,106701592346.017,13.0
2,22,13600.0,57.0,238.6,3.8,4.0,1.0,10796999600.109,106664669836.886,3.0
0,13,28000.0,256.0,109.38,,4.0,1.0,10800121024.646088,106749154282.38477,
0,7,4800.0,79.7,60.23,,2.0,2.0,10704462506.77663,106713046626.99097,
2,5,5200.0,67.0,77.61,1.0,2.0,1.0,10843617850.0774,106648950647.188,1.0
0,13,9500.0,98.0,96.94,,2.0,1.0,10799959848.4821,106749405985.274,
2,23,9000.0,56.0,160.71,4.0,4.0,1.0,10799486936.8378,106619398603.015,5.0
2,22,15400.0,68.0,226.47,4.0,6.0,1.0,10786265197.283298,106645269531.742,4.0
0,17,3900.0,77.0,50.65,,3.0,,10741729068.857153,106647414718.21268,
4,9,145000.0,396.0,366.16,18.0,,1.0,10764093454.6386,106692212192.586,9.0
0,13,80000.0,871.0,91.85,,6.0,2.0,10778753996.169683,106747520790.04337,
4,21,85000.0,1.15,73.91,26.0,,,10840275434.6686,106741078887.419,2.0
2,2,9490.0,90.0,105.44,4.0,4.0,1.0,10819525679.9714,106702848237.345,3.0
2,5,7500.0,64.0,117.19,4.0,7.0,1.0,10851946011.7799,106655806487.136,4.0
4,17,9500.0,53.0,179.24,4.0,4.0,1.0,10738746230.9069,106629494397.177,4.0
0,20,3690.0,70.0,52.66,,2.0,2.0,10843988331.72046,106845181104.28186,
0,14,4000.0,80.0,50.0,,2.0,,10786444235.00863,106675691569.47511,
4,22,42000.0,220.0,190.91,10.0,,1.0,10809248177.2789,106664561027.726,4.0
4,17,9800.0,68.0,144.12,4.0,6.0,1.0,10740669992.4121,106629481377.316,4.0
0,18,6300.0,87.0,72.41,,3.0,2.0,10750350952.1484,106723175048.828,
4,9,75000.0,144.0,520.83,5.0,,,10768934124.8413,106700297928.71,5.0
4,14,90000.0,260.0,346.15,9.0,,,10769216800.0,106683047400.0,9.0
2,5,6450.0,40.0,161.25,4.0,3.0,1.0,10844409554.318308,106640233453.36316,5.0
4,17,8990.0,62.0,145.0,6.0,2.0,1.0,10751727833.8921,106646381228.597,2.0
0,23,9200.0,142.0,64.79,,4.0,2.0,10803905487.0605,106616683959.961,
0,18,5500.0,80.0,68.75,,3.0,1.0,10750350952.1484,106723175048.828,
2,22,9900.0,55.0,180.0,,,,10814747981.4662,106673107854.005,
4,22,150000.0,450.0,333.33,15.0,,,10815017672.212,106672827520.032,
0,13,6100.0,100.0,61.0,,2.0,1.0,10797316817.0003,106740332069.91,
0,17,4800.0,69.0,69.56,,2.0,,10755402718.796488,106639523143.25964,
2,22,16500.0,120.0,137.5,6.0,16.0,1.0,10804567196.1187,106659040686.572,5.0
2,0,650.0,82.0,7.93,4.0,2.0,1.0,10717111985.6798,106571801148.548,1.0
2,1,4850.0,48.2,100.62,2.0,3.0,1.0,10776203206.1791,106612201538.874,2.0
0,11,2950.0,65.0,45.38,,2.0,1.0,10768061356.6636,106643662989.355,
2,19,670.0,32.0,20.94,4.0,2.0,1.0,10716068983.1632,106632074847.963,
4,14,250000.0,364.0,686.81,13.0,,,10784979900.0,106694879000.0,10.0
7,0,9600.0,737.0,13.03,737.0,,1.0,10831037551.1845,106524796619.67,
4,13,40000.0,215.0,186.05,,,,10791079147.8638,106730372815.081,
4,14,140000.0,331.0,422.96,12.0,,,10772837200.0,106686811500.0,10.0
4,22,23500.0,125.0,188.0,2.0,,,10804520151.4039,106642740006.634,2.0
2,10,7300.0,32.0,228.12,4.0,4.0,1.0,10767906395.6955,106672061653.335,4.0
0,0,2840.0,56.0,50.71,,2.0,1.0,10724645715.515802,106664490274.21568,
5,1,14400.0,80.0,180.0,10.0,6.0,2.0,10731781835.555662,106621285919.52156,6.0
4,5,35000.0,220.0,159.09,10.0,,1.0,10838176979.0861,106636651943.081,5.0
2,7,5300.0,121.0,43.8,7.0,2.0,1.0,10693253547.9976,106740803485.242,
3,21,19200.0,110.0,174.54,5.0,4.0,1.0,10844688505.6101,106718377575.005,4.0
0,13,26000.0,125.8,206.68,,3.0,,10780925561.864506,106721081625.85992,
2,21,7800.0,146.0,53.42,8.0,5.0,1.0,10837855582.9297,106761162444.212,2.0
4,22,25500.0,132.0,193.18,4.7,3.0,1.0,10804896333.5178,106638635198.714,2.0
4,22,100000.0,270.0,370.37,8.4,,,10749719174.251,106644036607.925,11.0
0,13,9400.0,76.2,123.36,,2.0,2.0,10804214477.5391,106749519348.145,
0,18,3050.0,75.0,40.67,,3.0,,10709805433.304,106730071602.992,
7,21,240000.0,14.0,17.14,40.0,,1.0,10855559097.9142,106741167203.163,
3,21,21900.0,105.0,208.57,5.0,5.0,1.0,10844992489.664898,106718123204.61458,4.0
2,23,6200.0,50.0,124.0,4.0,3.0,1.0,10796025810.7131,106621768389.62,4.0
2,1,9500.0,160.0,59.38,4.5,4.0,1.0,10752804773.9174,106602514174.415,3.0
3,21,27000.0,120.0,225.0,14.0,4.0,1.0,10844794024.516697,106717756740.12776,5.0
4,9,145000.0,525.0,276.19,15.0,,1.0,10792156713.5183,106691291810.239,3.0
0,0,2400.0,75.0,32.0,,2.0,1.0,10710288675.38223,106642277356.0676,
4,14,55000.0,120.0,458.33,6.0,,,10771976000.0,106679703000.0,7.0
4,2,135000.0,550.0,245.46,10.0,,,10807006500.0,106718806100.0,10.0
2,18,4500.0,36.0,125.0,4.0,2.0,1.0,10726512817.7041,106733636324.63,2.0
2,5,12500.0,90.0,138.89,4.5,,1.0,10834253205.0715,106677529843.274,3.0
2,7,9000.0,102.0,88.24,5.5,12.0,1.0,10703268187.5778,106703773826.464,
2,8,4950.0,32.0,154.69,4.5,3.0,1.0,10798701527.7957,106687273282.405,2.0
2,8,4950.0,36.0,137.5,4.5,3.0,1.0,10797936526.9689,106684251906.092,3.0
4,1,35000.0,600.0,58.33,13.0,,1.0,10757013003.0369,106587370305.38,3.0
2,23,7400.0,67.1,110.28,3.0,4.0,1.0,10804465423.0343,106628175930.178,3.0
2,22,14500.0,68.6,211.37,4.0,7.0,1.0,10801149854.0662,106656294632.841,4.0
4,22,32000.0,109.0,293.58,5.0,,1.0,10814999981.8583,106672968405.474,5.0
4,14,60000.0,160.0,375.0,18.0,,,10786443800.0,106689326800.0,5.0
4,22,75000.0,250.0,300.0,9.0,,,10809562448.1193,106665198432.318,9.0
0,1,4000.0,145.0,27.59,,4.0,1.0,10766279670.258217,106613211417.12454,
4,5,115000.0,1.0,115.0,20.0,,1.0,10819571525.9534,106682931069.804,
4,10,100000.0,220.0,454.54,3.0,,,10773235451.9057,106676203950.203,3.0
4,9,105000.0,150.0,700.0,8.0,,,10780667501.1045,106706537271.713,8.0
0,13,14500.0,175.0,82.86,,3.0,1.0,10776543960.2239,106755733566.272,
0,9,12800.0,116.0,110.34,,3.0,1.0,10755121730.6596,106686681466.605,
4,9,50000.0,120.0,416.67,8.0,,,10790109965.2982,106689753795.963,2.0
4,16,79000.0,200.0,395.0,8.0,,,10757275128.5192,106678217553.769,5.0
0,17,5850.0,114.0,51.32,,3.0,1.0,10748926162.7197,106652839660.645,
0,13,7200.0,76.0,94.74,,2.0,1.0,10776687508.1972,106752633122.155,
4,22,50000.0,250.0,200.0,9.0,,,10805919500.0,106668211800.0,2.0
0,7,4590.0,70.0,65.57,,2.0,1.0,10704134567.241,106711907954.278,
4,9,250000.0,360.0,694.44,20.0,,,10760374262.2049,106688563489.79,9.0
0,7,2700.0,50.0,53.98,,1.0,2.0,10722358249.6547,106702648254.565,
7,21,250000.0,3.2,78.12,43.0,,1.0,10825094097.8885,106717392116.878,
2,21,28000.0,162.0,172.84,12.0,8.0,1.0,10855106576.7609,106767780818.364,4.0
2,21,18900.0,228.5,82.71,10.0,18.0,1.0,10849656753.7348,106743613679.3,4.0
2,2,13800.0,88.0,156.82,1.0,,1.0,10803102363.9934,106692768253.699,1.0
0,13,46500.0,153.0,303.92,,3.0,2.0,10769825935.3638,106716209411.621,
0,8,7000.0,85.0,82.35,,3.0,,10809700404.4745,106672164638.084,
0,23,5250.0,85.0,61.76,,2.0,2.0,21026372864.2284,105841265939.56,
6,13,11700.0,80.0,146.25,,,1.0,10794374460.99858,106764497724.73352,
0,7,3000.0,54.0,55.54,,2.0,2.0,10722364996.321287,106702682960.9336,
4,22,19500.0,85.0,229.41,5.0,3.0,1.0,10790940039.968102,106644800455.781,4.0
3,13,70000.0,360.0,194.44,24.0,6.0,1.0,10784916425.9725,106770649225.645,4.0
7,2,7700.0,72.2,106.65,4.2,2.0,1.0,10807975725.7451,106704044170.161,1.0
7,20,150000.0,930.0,161.29,29.7,,1.0,10804854054.6315,106792908761.276,
2,21,3000.0,41.5,72.29,10.0,2.0,1.0,10848846252.2887,106792633117.816,1.0
7,1,4470.0,75.6,59.06,,,1.0,10756994963.1862,106585675537.975,
0,13,4250.0,48.0,88.54,,1.0,2.0,10778831090.5648,106747068602.803,
2,2,12000.0,60.0,200.0,,,1.0,10798009612.3877,106696308895.837,
2,2,9700.0,50.0,194.0,5.0,,1.0,10812296398.5246,106692728814.946,5.0
4,9,36000.0,60.0,600.0,6.0,,1.0,10771373857.9415,106690734229.617,6.0
2,2,12500.0,57.1,218.91,5.0,9.0,,10801562030.7151,106699694953.163,5.0
0,18,7200.0,95.38,75.49,,3.0,,10750875811.7779,106723340265.123,
3,21,29900.0,180.0,166.11,9.0,6.0,1.0,10844414500.467,106717946235.529,4.0
4,22,24000.0,71.0,338.03,4.8,,1.0,10788352256.5278,106669021588.056,2.0
0,10,2800.0,55.0,50.91,,2.0,1.0,10771401585.6894,106691184794.524,
4,9,135000.0,128.0,1060.0,24.0,,1.0,10793566908.3367,106689242046.436,5.0
4,14,115000.0,560.0,205.36,20.0,,1.0,10784718849.5762,106669152239.358,11.0
0,5,2550.0,71.0,35.92,,2.0,1.0,10843577634.896486,106635511293.30437,
2,1,2300.0,27.0,85.18,3.0,2.0,1.0,10757250067.3782,106587448922.551,1.0
7,7,10000.0,125.0,80.0,5.0,,1.0,10703719970.6273,106703901638.785,
7,21,70000.0,626.66,111.7,18.55,,1.0,10840405127.5644,106741452301.29,
4,9,115000.0,264.0,435.61,8.0,,1.0,10774720680.5709,106697629135.41,7.0
4,22,39000.0,315.0,123.81,24.0,,1.0,10784965515.0787,106642148777.634,2.0
4,22,26000.0,100.0,260.0,5.0,,1.0,10794083804.944,106668725533.531,4.0
